Symbol,Name,QtyFinanced,AmtFinanced,Date
MIDSMALL,MIRAEAMC - MIDSMALL,559427.0,243.99,2025-08-08
MINDACORP,MINDA CORPORATION LTD,706096.0,3270.81,2025-08-08
MINDTECK,MINDTECK (INDIA) LIMITED,5944.0,14.7,2025-08-08
MIRCELECTR,MIRC ELECTRONICS LTD,39783.0,6.94,2025-08-08
MIRZAINT,MIRZA INTERNATIONAL LIMIT,104339.0,36.98,2025-08-08
MITTAL,MITTAL LIFE STYLE LIMITED,39350.0,0.81,2025-08-08
MMFL,MM FORGINGS LTD,392532.0,1220.09,2025-08-08
MMP,MMP INDUSTRIES LIMITED,8569.0,23.02,2025-08-08
MMTC,MMTC LIMITED,1010885.0,744.65,2025-08-08
MNC,KOTAKMAMC - KOTAKMNC,150116.0,45.54,2025-08-08
MOALPHA50,MOTILALAMC - MOALPHA50,88.0,0.04,2025-08-08
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,1164931.0,2811.78,2025-08-08
MOCAPITAL,MOTILALAMC - MOCAPITAL,657383.0,266.38,2025-08-08
MODEFENCE,MOTILALAMC - MODEFENCE,3589688.0,3015.33,2025-08-08
MODISONLTD,MODISON LIMITED,26815.0,48.91,2025-08-08
MOGSEC,MOTILALAMC - G5,1392.0,0.87,2025-08-08
MOHEALTH,MOTILALAMC - MOHEALTH,25104.0,9.51,2025-08-08
MOIL,MOIL LIMITED,2520627.0,9072.58,2025-08-08
MOINFRA,MOTILALAMC - MOINFRA,93.0,0.05,2025-08-08
MOKSH,MOKSH ORNAMENTS LIMITED,813105.0,112.61,2025-08-08
MOL,MEGHMANI ORGANICS LIMITED,3662777.0,3008.62,2025-08-08
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,31083.0,60.55,2025-08-08
MOLDTKPAC,MOLD-TEK PACKAGING LTD,230247.0,1441.95,2025-08-08
MOLOWVOL,MOTILALAMC - MOLOWVOL,7010.0,1.87,2025-08-08
MOM100,MOTILAL OS MIDCAP100 ETF,1485395.0,884.22,2025-08-08
MOM30IETF,ICICIPRAMC - ICICIMOM30,2958863.0,878.72,2025-08-08
MOM50,MOTILAL OSWAL M50 ETF,22508.0,57.84,2025-08-08
MOMENTUM,BIRLASLAMC - MOMENTUM,49068.0,14.19,2025-08-08
MOMENTUM50,MOTILALAMC - MOMENTUM50,1696656.0,798.17,2025-08-08
MOMIDMTM,MOTILALAMC - MOMIDMTM,850.0,0.52,2025-08-08
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,391047.0,239.91,2025-08-08
MON100,MOTILAL OS NASDAQ100 ETF,912085.0,1649.48,2025-08-08
MONARCH,MONARCH NETWORTH CAP LTD,392753.0,1135.14,2025-08-08
MONIFTY500,MOTILALAMC - MONIFTY500,612551.0,140.51,2025-08-08
MONQ50,MOTILALAMC - MONQ50,252764.0,169.94,2025-08-08
MONTECARLO,MONTE CARLO FASHIONS LTD.,35747.0,230.83,2025-08-08
MOQUALITY,MOTILALAMC - MOQUALITY,1320.0,2.58,2025-08-08
MOREALTY,MOTILALAMC - MOREALTY,509493.0,429.46,2025-08-08
MOREPENLAB,MOREPEN LAB. LTD,12590567.0,7225.69,2025-08-08
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1224451.0,2161.68,2025-08-08
MOSMALL250,MOTILALAMC - MOSMALL250,5560138.0,948.6,2025-08-08
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,11961774.0,11648.81,2025-08-08
MOTILALOFS,MOTILAL OSWAL FIN LTD,1695325.0,13733.26,2025-08-08
MOTISONS,MOTISONS JEWELLERS LTD,3256445.0,605.4,2025-08-08
MOVALUE,MOTILALAMC - MOVALUE,212258.0,186.96,2025-08-08
MPHASIS,MPHASIS LIMITED,165972.0,4380.78,2025-08-08
MPSLTD,MPS LIMITED,89013.0,1973.83,2025-08-08
MRF,MRF LTD,3723.0,4567.64,2025-08-08
MRPL,MRPL,9185273.0,13151.94,2025-08-08
MSCIINDIA,KOTAKMAMC - MSCIINDIA,16330.0,4.68,2025-08-08
MSPL,MSP STEEL & POWER LTD.,225997.0,74.53,2025-08-08
MSTCLTD,MSTC LIMITED,1169356.0,6346.33,2025-08-08
MSUMI,MOTHERSON SUMI WRNG IND L,8934389.0,3629.98,2025-08-08
MTARTECH,MTAR TECHNOLOGIES LIMITED,572406.0,8914.29,2025-08-08
MTNL,MAHANAGAR TELEPHONE NIGAM,5193232.0,2534.51,2025-08-08
MUFIN,MUFIN GREEN FINANCE LTD,504194.0,362.84,2025-08-08
MUFTI,CREDO BRANDS MARKETING L,291073.0,382.46,2025-08-08
MUKANDLTD,MUKAND LTD.,410391.0,527.09,2025-08-08
MUKKA,MUKKA PROTEINS LIMITED,523630.0,155.81,2025-08-08
MULTICAP,MIRAEAMC - MULTICAP,138999.0,19.08,2025-08-08
MUNJALAU,MUNJAL AUTO IND. LTD.,185563.0,144.33,2025-08-08
MUNJALSHOW,MUNJAL SHOWA LTD,108426.0,148.17,2025-08-08
MURUDCERA,MURUDESHWAR CERAMICS LTD,10466.0,5.24,2025-08-08
MUTHOOTCAP,MUTHOOT CAP SERV LTD,31501.0,92.46,2025-08-08
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,97076.0,2316.04,2025-08-08
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,652062.0,1037.55,2025-08-08
MVGJL,MANOJ VAIBHAV GEM N JEW L,253776.0,516.79,2025-08-08
NACLIND,NACL INDUSTRIES LIMITED,4701.0,8.14,2025-08-08
NAGAFERT,NAGARJUN FERT AND CHE LTD,43982.0,3.0,2025-08-08
NAHARCAP,NAHAR CAP & FIN.,15863.0,53.86,2025-08-08
NAHARINDUS,NAHAR INDS ENT LTD,3000.0,4.41,2025-08-08
NAHARPOLY,NAHAR POLY FILMS LIMITED,334.0,0.86,2025-08-08
NAHARSPING,NAHAR SPINNING MILLS LTD.,41167.0,112.9,2025-08-08
NAM-INDIA,NIPPON L I A M LTD,871289.0,6051.06,2025-08-08
NATCOPHARM,NATCO PHARMA LTD.,2381677.0,23420.5,2025-08-08
NATHBIOGEN,NATH BIO-GENES (I) LTD,3200.0,6.93,2025-08-08
NATIONALUM,NATIONAL ALUMINIUM CO LTD,11503664.0,20471.06,2025-08-08
NAUKRI,INFO EDGE (I) LTD,433138.0,6002.85,2025-08-08
NAVA,NAVA LIMITED,1512024.0,8000.57,2025-08-08
NAVINFLUOR,NAVIN FLUORINE INT. LTD,65030.0,2809.88,2025-08-08
NAVKARCORP,NAVKAR CORPORATION LTD.,1870033.0,2044.84,2025-08-08
NAVNETEDUL,NAVNEET EDUCATION LTD,339711.0,480.16,2025-08-08
NAZARA,NAZARA TECHNOLOGIES LTD,6103162.0,68247.68,2025-08-08
NBCC,NBCC (INDIA) LIMITED,20041826.0,21042.12,2025-08-08
NCC,NCC LIMITED,11490201.0,25382.76,2025-08-08
NCLIND,NCL INDUSTRIES LIMITED,181460.0,388.88,2025-08-08
NDL,NANDAN DENIM LIMITED,316942.0,12.37,2025-08-08
NDRAUTO,NDR AUTO COMPONENTS LTD,12118.0,112.98,2025-08-08
NDTV,NDTV LTD,2794.0,3.96,2025-08-08
NECCLTD,NORTH EAST CARRY CORP LTD,12562.0,3.07,2025-08-08
NECLIFE,NECTAR LIFESCIENCES LTD.,13341.0,3.34,2025-08-08
NELCAST,NELCAST LIMITED,100829.0,146.84,2025-08-08
NELCO,NELCO LTD,357153.0,3267.16,2025-08-08
NEOGEN,NEOGEN CHEMICALS LIMITED,66708.0,975.59,2025-08-08
NESCO,NESCO LTD.,197957.0,2118.57,2025-08-08
NESTLEIND,NESTLE INDIA LIMITED,549045.0,9065.75,2025-08-08
NETF,TATAAML - NETF,32890.0,88.66,2025-08-08
NETWEB,NETWEB TECH INDIA LTD,487735.0,8964.68,2025-08-08
NETWORK18,NETWORK18 MEDIA & INV LTD,16838721.0,9152.63,2025-08-08
NEULANDLAB,NEULAND LAB LTD.,50900.0,6193.79,2025-08-08
NEWGEN,NEWGEN SOFTWARE TECH LTD,942034.0,9004.5,2025-08-08
NEXT30ADD,DSPAMC - NEXT30ADD,1259.0,0.49,2025-08-08
NEXT50,MIRAEAMC - MANXT50,20735.0,139.58,2025-08-08
NEXT50IETF,ICICIPRAMC - ICICINXT50,1212635.0,809.3,2025-08-08
NFL,NATIONAL FERT. LTD,9812483.0,9835.24,2025-08-08
NH,NARAYANA HRUDAYALAYA LTD.,483092.0,8304.17,2025-08-08
NHPC,NHPC LTD,40089949.0,34480.03,2025-08-08
NIACL,THE NEW INDIA ASSU CO LTD,3374439.0,6688.61,2025-08-08
NIBE,NIBE LIMITED,9959.0,176.32,2025-08-08
NIF100BEES,NIP IND ETF NIFTY 100,62954.0,166.14,2025-08-08
NIF100IETF,ICICI PRUD NIFTY 100 ETF,366477.0,95.01,2025-08-08
NIF10GETF,UTIAMC - NIF10GETF,10988.0,2.86,2025-08-08
NIFMID150,UTIAMC - NIFMID150,23280.0,51.09,2025-08-08
